"sci_name","comm_name","year","catch_mt","value_usd","name_label"
"Lutjanus jocu","Dog snapper",1987,43.1021353452,99527.3131342694,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",1988,42.5689335547,118626.12346465,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",1989,41.3363935409,117853.571578436,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",1990,41.1537320012,116060.726146249,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",1991,40.2570540924,89177.0236548552,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",1992,39.2584537598,109259.6530406,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",1993,38.2467903044,100830.472240956,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",1994,37.1975001161,83198.4953869154,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",1995,37.0420267494,83985.3502071469,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",1996,39.0681370985,106774.664211229,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",1997,34.8188268049,76684.0788654586,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",1998,33.6944267216,94446.1519891876,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",1999,32.5362606526,80805.4301439172,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2000,29.6838752716,59882.2017853986,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2001,30.2315779746,43956.4422910483,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2002,31.332384668,35566.2358111525,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2003,31.7071439952,20115.2309298266,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2004,31.8787629592,66615.9989566948,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2005,32.0996648728,56921.0196326305,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2006,32.1053917814,39873.2913229279,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2007,31.8986826482,28144.5362569798,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2008,30.3533076393,30282.8606476669,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2009,31.3079223079,15772.4929478192,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2010,32.5452198003,35030.8609626056,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2011,33.6316443448,100308.015034373,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2012,34.6604515851,77311.9580434997,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2013,35.6241849671,123950.193894459,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2014,36.5150686143,133304.202958206,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2015,37.3447670827,137315.269183559,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2016,38.0443976733,159094.414823835,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2017,38.6648732171,157315.676862697,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2018,39.1763039474,95690.8914512156,"Dog snapper
(Lutjanus jocu)"
"Lutjanus jocu","Dog snapper",2019,39.2010072941,100252.245031375,"Dog snapper
(Lutjanus jocu)"
"Lutjanus purpureus","Southern red snapper",1950,37.6797496883,91792.6289920654,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1951,5.3505244557,14349.889299921,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1952,5.3505244557,15222.2562512282,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1953,37.6797496883,107391.29918267,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1954,37.6797496883,107791.922370996,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1955,3.6360958449,10046.8893580228,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1956,9.5518165461,27298.6459992374,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1957,10.6068495374,28473.7488929741,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1958,19.7630287117,50028.091449823,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1959,20.7050224537,52309.4355726731,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1960,23.3049251823,57431.758141106,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1961,5.6708023282,13964.3547001919,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1962,18.4819172222,46339.0320844891,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1963,25.2831120409,64554.3389516872,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1964,17.7471621033,48520.7819965862,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1965,23.677261423,54914.8953095998,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1966,8.6965783534,21959.959636499,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1967,8.2037457091,20901.3040715223,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1968,15.6122303544,40381.0645392569,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1969,4.4576475409,14014.977439798,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1970,7.7938498627,25334.8888727059,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1971,11.6069699569,43081.2740574513,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1972,33.5638373122,127685.938546862,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1973,10.7060679567,40095.3965416488,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1974,7.060557537,25702.2478505712,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1975,3.7921688847,13583.0805484441,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1976,2.9831315458,10840.2631322928,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1977,7.0221523563,25735.5193020799,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1978,0.6668305761,2906.16377398093,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1979,22.0740345948,98983.0804481206,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1980,100.5063836675,302722.699445284,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1981,1.7341372305,5456.70544644146,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1982,1.4721966444,3744.45895022138,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1983,34.6395524208,104179.912965806,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1984,103.8511866797,289542.947149453,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1985,82.024835581,166349.783632605,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1986,24.9946923873,56635.6559275172,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1987,431.5984910825,695723.812393953,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1988,67.9433187431,186750.317694931,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1989,494.6132789324,1305337.23025283,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1990,485.8123309087,1058772.33725095,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus purpureus","Southern red snapper",1991,99.0738340435,255161.487902835,"Southern red snapper
(Lutjanus purpureus)"
"Lutjanus synagris","Lane snapper",1950,277.7002455647,396886.719428858,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1951,282.8035886925,444966.665011867,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1952,287.7406328423,495917.546231526,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1953,292.5113780143,425841.132265087,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1954,310.4385355907,521007.893466795,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1955,301.5539714247,488823.043580392,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1956,319.1485310453,535104.035955529,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1957,309.9313689237,488106.252789794,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1958,327.1933305885,485909.217306341,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1959,317.6435705112,470798.431199933,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1960,321.250222838,464448.733631411,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1961,319.1861676948,461116.732571406,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1962,330.2645879551,485794.108773116,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1963,334.48167713,501023.114508086,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1964,338.498790911,542933.104688854,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1965,342.3159292979,274878.458888854,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1966,345.9837720913,311306.51058209,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1967,349.4579744657,329180.360985114,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1968,366.0612478033,333801.36821817,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1969,355.8254579577,452075.532684204,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1970,358.7187390751,536207.031669656,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1971,358.993493274,591927.857358706,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1972,345.812680407,521851.737682328,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1973,345.7551096819,598320.91918187,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1974,353.7581507733,640461.090309379,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1975,357.3650685389,754963.725954167,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1976,369.7320404687,708717.534183862,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1977,391.8308408045,856203.284321148,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1978,382.4198409293,779526.51584949,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1979,370.8834563301,1053259.31759439,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1980,377.891481872,902217.046643714,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1981,371.9635147247,985695.874750326,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1982,382.3786421093,758249.964487295,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1983,395.422308191,842054.17782676,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1984,376.514240044,845385.164085381,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1985,377.3779053874,881321.19006149,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1986,388.51107625,991324.08513746,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1987,393.4562856304,1048478.3753851,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1988,388.5889723437,1042545.35390077,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1989,377.3377753483,1313158.09847888,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1990,375.6703560808,906370.100686579,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1991,367.485064179,979364.600349994,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1992,358.3693771134,732332.12256355,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1993,349.1344438022,691274.677291695,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1994,339.5560362182,664655.813750297,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1995,338.1368032081,605598.95690404,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1996,356.6320783446,715831.90765333,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1997,317.842402816,650009.327042149,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1998,307.5783572701,686913.514977958,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",1999,297.0060801433,657190.699642487,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2000,270.9681832211,614990.743479568,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2001,270.157993926,595935.03500963,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2002,274.6001492886,644037.853736271,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2003,272.9649933365,604028.947714876,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2004,269.9623419841,590231.896434541,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2005,267.7278523707,636493.786675534,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2006,264.0233049528,640259.154743641,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2007,258.9030594445,642811.247468146,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2008,243.3635711047,588244.065623525,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2009,248.1622872804,656454.268375755,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2010,255.2198400878,684800.515306948,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2011,261.0992734635,779592.509686461,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2012,266.5515591322,530781.56586945,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2013,271.530084307,919588.884841093,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2014,275.9864197392,986863.680812553,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2015,280.0184853711,1002935.15146769,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2016,283.120892298,1192458.05420064,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2017,285.6871699186,1140186.88853949,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2018,287.5056962385,476220.081838273,"Lane snapper
(Lutjanus synagris)"
"Lutjanus synagris","Lane snapper",2019,285.8337202733,495706.317616183,"Lane snapper
(Lutjanus synagris)"
"Lutjanus vivanus","Silk snapper",1966,0.2788671871,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1967,223.093749714,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1968,111.546874857,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1969,111.546874857,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1970,0.2788671871,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1971,0.2788671871,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1972,0.2788671871,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1973,0.2788671871,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1974,7.80828124,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1975,14.5010937314,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1976,47.9651561885,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1977,47.9651561885,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1978,52.4270311828,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1979,43.7924767957,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1980,62.3009952905,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1981,31.6049478761,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1982,15.4926215079,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1983,10.1218460518,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1984,1.983055553,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1985,53.3979021306,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1986,67.4652024598,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1987,105.9695311141,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1988,107.2502544921,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1989,117.2481595719,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1990,75.4800519866,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1991,54.203518449,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1992,39.6611110603,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1993,22.5572569155,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1994,26.688622651,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1995,37.4508303918,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1996,28.2585416304,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1997,31.0885271592,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1998,28.093287001,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",1999,23.8586371222,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2000,29.7458332952,0,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2001,50.1147784121,3393.89695343689,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2002,61.8481841872,6682.3177483711,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2003,79.1136055413,10155.785793107,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2004,106.4997211769,14840.651849513,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2005,54.8171506188,20226.8419670476,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2006,48.0545846558,26988.6614861749,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2007,43.5463656135,26475.029294055,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2008,48.9126712483,35955.3151925729,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2009,50.7212964357,36475.9821631742,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2010,44.9712190695,43889.7664089949,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2011,46.9936582237,75457.9440180958,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2012,51.0141282164,83761.0904411753,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2013,54.9118514199,108705.95533158,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2014,58.6638096643,121905.551967095,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2015,62.1388138298,141895.688395626,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2016,65.4907625833,172254.95238922,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2017,68.6524276039,205271.770540865,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2018,71.5613191925,188534.491406189,"Silk snapper
(Lutjanus vivanus)"
"Lutjanus vivanus","Silk snapper",2019,73.4979733388,193636.774436165,"Silk snapper
(Lutjanus vivanus)"
"Mycteroperca bonaci","Black grouper",1950,5.6656313505,4266.17199697697,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1951,5.7697495906,4752.069703666,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1952,5.8704750043,5639.59482275522,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1953,5.9678075916,5913.30777457436,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1954,6.3335568757,5151.07533089097,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1955,6.1522942874,4796.54513058552,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1956,6.5112579188,4939.48005983393,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1957,6.3232096779,4802.19375473726,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1958,6.6753876566,5673.3045643472,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1959,6.4805537631,5499.96750630519,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1960,6.5541365662,5543.02395054219,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1961,6.5120257805,5106.02434875946,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1962,6.7380473492,4780.58193040418,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1963,6.824084265,5360.88322429927,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1964,6.9060412893,5763.67916000386,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1965,6.9839184222,6236.14329273314,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1966,7.0587496312,5476.9311324087,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1967,7.1296301947,3904.46283719035,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1968,7.4683696357,4136.13919312471,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1969,7.2595393851,5719.72211589481,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1970,7.3185680121,3292.77597484496,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1971,7.3241735383,3452.16716652044,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1972,7.0552590242,3776.01978338814,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1973,7.0540844682,4262.7931197935,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1974,7.2173622514,5345.75875928713,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1975,7.2909504699,5395.17940160578,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1976,7.5432610279,5268.07319716814,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1977,7.9941200312,7619.57872020976,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1978,7.8021171189,4763.12384245426,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1979,7.5667521766,5211.84572444171,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1980,7.7097296851,20728.9574611815,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1981,7.5887874928,21501.9035287396,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1982,7.801276582,18000.5953736185,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1983,8.0673930317,14994.7666194669,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1984,7.6816312423,22951.7616296943,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1985,7.6992517144,30752.8516492251,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1986,7.9263903031,33335.7026425251,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1987,8.0272823037,34534.5645353343,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1988,7.9279795367,40001.9447252704,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1989,7.6984329827,34573.7395096594,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1990,7.6644143493,31764.9736599091,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1991,7.4974182908,31985.8457885205,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1992,7.3114403407,23123.8558084009,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1993,7.1230295326,22899.2791710235,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",1994,6.9276111736,22860.3964010861,"Black grouper
(Mycteroperca bonaci)"
